"","epoch","variable","MAE","experiment_name"
"548",97,"validation",0.0624144325453428,"augmented with features"
"549",98,"validation",0.0621469251370879,"augmented with features"
"550",99,"validation",0.0623393033541018,"augmented with features"
"551",100,"validation",0.062201201194717,"augmented with features"
"552",101,"validation",0.0616827113453739,"augmented with features"
"553",102,"validation",0.0608694898865877,"augmented with features"
"554",103,"validation",0.0608579706280462,"augmented with features"
"555",104,"validation",0.0635130051122878,"augmented with features"
"556",105,"validation",0.0654109258965779,"augmented with features"
"557",106,"validation",0.0632350766851056,"augmented with features"
"558",107,"validation",0.0621219123363175,"augmented with features"
"559",108,"validation",0.0644802316142026,"augmented with features"
"560",109,"validation",0.0626566163915139,"augmented with features"
"561",110,"validation",0.0637177776905798,"augmented with features"
"562",111,"validation",0.0619514462367822,"augmented with features"
"563",112,"validation",0.0609248419322314,"augmented with features"
"564",113,"validation",0.06093333433232,"augmented with features"
"565",114,"validation",0.0619955681945368,"augmented with features"
"566",115,"validation",0.064537954026012,"augmented with features"
"567",116,"validation",0.0617389423792721,"augmented with features"
"568",117,"validation",0.0601951454075113,"augmented with features"
"569",118,"validation",0.0619818429032,"augmented with features"
"570",119,"validation",0.0610266348887836,"augmented with features"
"571",120,"validation",0.0679437645300422,"augmented with features"
"572",121,"validation",0.061058211971515,"augmented with features"
"573",122,"validation",0.0650081041279019,"augmented with features"
"574",123,"validation",0.0634059530873132,"augmented with features"
"575",124,"validation",0.0621912125898625,"augmented with features"
"576",125,"validation",0.0595323343671137,"augmented with features"
"577",126,"validation",0.0603431778689546,"augmented with features"
"578",127,"validation",0.0589120900358564,"augmented with features"
"579",128,"validation",0.064999006968993,"augmented with features"
"580",129,"validation",0.0589046059276468,"augmented with features"
"581",130,"validation",0.0578340133351664,"augmented with features"
"582",131,"validation",0.0591068109998139,"augmented with features"
"583",132,"validation",0.0584167051980252,"augmented with features"
"584",133,"validation",0.0601646555487507,"augmented with features"
"585",134,"validation",0.0596112616320131,"augmented with features"
